,id,name,city,cuisine,rating
6423,6423,Amelie Melo,Paris,international,4.5
6424,6424,Ginette de la Cote d'Azur,Paris,"french, european",4.0
6427,6427,Les Fondus de la Raclette Jules Joffrin,Paris,"french, swiss, european",3.5
6428,6428,Chez Felicien la Brasserie du Coin,Paris,"french, european",4.0
6429,6429,Il Tavoliere,Paris,"italian, european, pizza",4.0
6431,6431,Les Orientalistes,Paris,"french, mediterranean, european",4.0
6432,6432,Couscous des Batignolles,Paris,"mediterranean, tunisian",4.0
6433,6433,Escale a Saigon,Paris,"asian, vietnamese, vegetarian friendly, vegan options",4.0
6434,6434,Damie,Paris,"asian, korean",4.5
6435,6435,L'audiernes,Paris,french,4.5
6436,6436,Le Ptit Hugo,Paris,french,4.0
6438,6438,L'atelier B,Paris,american,4.0
6439,6439,Kapunka Montparnasse,Paris,vegetarian friendly,4.0
6440,6440,Yuvraj,Paris,indian,4.0
6441,6441,Au Pere Tranquille,Paris,"french, bar, cafe, european",3.5
6443,6443,Sushi fuji,Paris,"japanese, sushi",3.5
6445,6445,Cafe Le Triomphe,Paris,"french, european, brew pub, bar",4.0
6448,6448,Bubble T. Paris,Paris,"chinese, asian, taiwanese, french",4.5
6449,6449,Cojean Raspail,Paris,"french, european, healthy, fast food, soups, vegetarian friendly, vegan options",4.0
6450,6450,Il Teatro,Paris,"italian, pizza, european, mediterranean, vegetarian friendly",3.5
6452,6452,Noodle bar,Paris,asian,4.0
6454,6454,Cote Asie,Paris,vietnamese,4.0
6455,6455,Le Bistro d'Edgar,Paris,"french, bar, european, pub",4.0
6457,6457,La Mamma,Paris,"italian, pizza",4.0
6458,6458,OKIRAMA,Paris,"japanese, sushi",4.0
6459,6459,La Dona,Paris,mexican,4.0
6461,6461,Il Gufetto,Paris,"italian, pizza",4.5
6462,6462,Le Cafe du Commerce,Paris,"french, bar, european",3.5
6463,6463,Yard,Paris,"french, european",3.5
6465,6465,Ciro,Paris,"italian, mediterranean, european",3.5
6466,6466,La Charlotte de l'Isle,Paris,french,4.0
6467,6467,Canton Hong Kong Festin de Chine,Paris,chinese,4.0
6470,6470,Le Petit Flottes,Paris,"french, european",4.0
6471,6471,Les Chaises,Paris,"bar, pub",4.5
6472,6472,Le Bistrot de Sud-Ouest a Paris,Paris,french,4.0
6473,6473,La Porte Didot,Paris,"french, bar, pub",3.5
6474,6474,Thym-thym galettes traditionnelles libanaises,Paris,"lebanese, middle eastern, mediterranean",4.0
6475,6475,Chez Moi Comme a la Maison,Paris,french,4.5
6476,6476,Sushis Gourmands de Saint Lazare,Paris,"japanese, sushi",4.5
6479,6479,Taverne Karlsbrau,Paris,"french, european",3.0
6480,6480,The Kitchen Maid Picpus,Paris,french,5.0
6481,6481,Capuccino,Paris,italian,4.5
6482,6482,Allegra,Paris,"italian, pizza, mediterranean",3.5
6483,6483,Girasole due,Paris,italian,4.0
6484,6484,Le Vieux Chalet,Paris,french,4.0
6485,6485,Earth'K Bar a tapas et cocktails,Paris,"french, spanish",4.0
6486,6486,Eat The Road,Paris,american,4.0
6488,6488,L'Echoppe,Paris,"american, european",4.5
6489,6489,L'Obscur,Paris,"french, bar, international, pub, wine bar",4.5
6492,6492,Duplicatta,Paris,"french, european, portuguese, wine bar",4.0
6496,6496,Novotel Cafe Bercy,Paris,french,3.5
6497,6497,Bhakti,Paris,vegetarian friendly,4.0
6498,6498,Le Moulin a Caffe,Paris,"french, bar, european",3.5
6499,6499,La galere des rois,Paris,french,4.0
6500,6500,Acropole L',Paris,"mediterranean, greek, vegetarian friendly, vegan options, gluten free options",4.0
6501,6501,Sushi Zen,Paris,"japanese, sushi",4.5
6502,6502,Au Babylone,Paris,"french, european",4.0
6503,6503,Rallye Passy,Paris,"french, seafood",4.0
6504,6504,Le Nha-Que,Paris,"asian, vietnamese",4.0
6505,6505,Juan,Paris,japanese,4.5
6506,6506,Yoshinori,Paris,french,4.5
6507,6507,Chez l'Ami Louis,Paris,"french, european",3.5
6508,6508,asia food buffet a volonte,Paris,"chinese, japanese",3.5
6510,6510,Le Mammouth,Paris,"brew pub, pub",4.5
6512,6512,Cafe Suedois,Paris,"european, swedish, scandinavian",4.0
6513,6513,Chocoline,Paris,french,5.0
6514,6514,Chez Janny,Paris,"chinese, japanese",4.5
6515,6515,Steak N Shake,Paris,"american, south american, central american",3.5
6516,6516,Universita Della Pizza,Paris,"italian, pizza",4.0
6517,6517,Chido,Paris,"mexican, latin, fast food, southwestern, vegetarian friendly",3.5
6518,6518,Lanna Cafe,Paris,"thai, fusion",4.0
6519,6519,Le Corridor,Paris,"mediterranean, spanish",4.5
6520,6520,Le Pastel,Paris,italian,4.0
6523,6523,Toyama,Paris,japanese,4.0
6524,6524,Le Pain Au Naturel,Paris,french,4.0
6525,6525,Bambolina Caffe,Paris,"italian, mediterranean",4.0
6526,6526,Nonno,Paris,italian,3.5
6527,6527,L' EQUATEUR,Paris,african,4.0
6528,6528,Restaurant Coreen Kimchi,Paris,"asian, korean",4.0
6529,6529,Okinawa,Paris,japanese,4.0
6530,6530,Anima,Paris,italian,4.0
6531,6531,Yushi,Paris,japanese,4.0
6532,6532,Nang-Loan,Paris,thai,4.0
6533,6533,Le Soleil De Naples,Paris,"italian, pizza, mediterranean",4.0
6534,6534,Musee du Vin,Paris,french,4.0
6535,6535,Yoko,Paris,japanese,4.0
6536,6536,Le Regent,Paris,"italian, french, mediterranean, european",3.5
6537,6537,Le Cassini,Paris,french,4.0
6538,6538,La royale,Paris,"french, bar, european, cafe",3.5
6539,6539,Pho Montmartre,Paris,vietnamese,4.0
6540,6540,Schwartz's,Paris,"french, diner",4.0
6543,6543,Chez Nelly,Paris,"french, asian",4.5
6544,6544,HANOUMAN,Paris,"chinese, asian, thai",4.0
6545,6545,Le Petit Louis,Paris,"french, bar, european, pub, mediterranean",4.5
6546,6546,Nicolas - La Madeleine,Paris,"french, wine bar",3.5
6547,6547,Flunch,Paris,french,3.5
6548,6548,Hoki sushi,Paris,"japanese, sushi, asian",3.5
6549,6549,La Serenata,Paris,"italian, pizza",4.5
6550,6550,Le Bouquet du Nord,Paris,"french, bar, european",4.0
6551,6551,Delices ShanDong,Paris,"chinese, asian",4.0
6553,6553,Come,Paris,"french, fast food, mediterranean, healthy",4.0
6554,6554,Thai Classic,Paris,thai,4.0
6555,6555,Maison Blanche,Paris,"french, european",3.5
6556,6556,Le Repaire de Cartouche,Paris,"french, european",3.5
6558,6558,Comptoir des Frangins,Paris,"french, european, contemporary, vegetarian friendly",4.0
6560,6560,Mongoo,Paris,"fast food, healthy",4.5
6561,6561,Restaurant Chinois Gastronomie de Wuhan,Paris,chinese,4.0
6563,6563,La Guinguette d'Angele,Paris,healthy,5.0
6565,6565,La Terrasse Choron,Paris,"french, bar, cafe, european, pub",3.5
6566,6566,Oppa,Paris,"asian, korean",4.0
6567,6567,Joseph & Lucien,Paris,french,4.0
6569,6569,Maison Pradier Saint Germain,Paris,"french, european",4.0
6570,6570,Indiana Cafe Clichy,Paris,"mexican, american, bar",3.5
6572,6572,Koto-Koto,Paris,japanese,4.5
6573,6573,Yamamoto,Paris,"japanese, sushi, asian",4.0
6575,6575,Chacha & Compagnie Gambetta,Paris,seafood,4.0
6577,6577,Le Renouveau,Paris,"french, bar, european, pub",4.0
6578,6578,Douraku,Paris,japanese,4.0
6579,6579,Awabi,Paris,"japanese, sushi",4.0
6580,6580,El Sabor Cubano,Paris,"caribbean, cuban",4.0
6583,6583,McCafe,Paris,"fast food, american, cafe",4.0
6584,6584,Grill Croute,Paris,"lebanese, mediterranean, middle eastern",4.0
6585,6585,Le Chat qui Peche,Paris,"french, european",3.5
6586,6586,Moncoeur Belleville,Paris,"french, bar, european",3.5
6589,6589,Shinjuku Sushi,Paris,sushi,4.0
6590,6590,Bar Brasserie Le Duc d'Albret,Paris,french,4.0
6591,6591,Au Palais des Gobelins,Paris,chinese,4.5
6592,6592,Flaq,Paris,"wine bar, brew pub, cafe, pub",4.0
6594,6594,La Choppe St Fargeau,Paris,french,4.5
6595,6595,Corso liszt,Paris,"italian, mediterranean, european",4.0
6596,6596,Lim's,Paris,asian,4.0
6597,6597,Le Gloria,Paris,"italian, french",3.5
6599,6599,Shenaz Indien,Paris,"indian, vegetarian friendly",4.0
6600,6600,Maison Lautrec,Paris,french,3.5
6603,6603,Le Concorde,Paris,"french, bar, european, pub",4.0
6604,6604,Cerido,Paris,vegetarian friendly,4.5
6605,6605,Jaisalmer,Paris,"indian, vegetarian friendly",4.0
6606,6606,Caractere de Cochon,Paris,french,4.5
6607,6607,Bao's,Paris,"french, asian, fusion, street food",4.0
6608,6608,Restaurant Ko Fu Ku,Paris,"japanese, sushi",4.0
6609,6609,Rush Bar,Paris,"bar, pub",4.5
6610,6610,Rech,Paris,"french, seafood",4.5
6611,6611,Pelops Keramica,Paris,greek,4.5
6612,6612,Les Gourmands de Notre Dame,Paris,"french, european",3.5
6613,6613,Au Bonbon Royal,Paris,french,4.5
6614,6614,La Puttanesca,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",3.5
6615,6615,Asuka,Paris,japanese,5.0
6616,6616,Speed Rabbit Pizza,Paris,pizza,4.5
6617,6617,Le Comptoir de Sevres,Paris,french,4.0
6618,6618,Le Bistrot Verdeau,Paris,french,4.0
6619,6619,Le Mekong,Paris,"asian, thai, vietnamese, cambodian",5.0
6620,6620,Cedre Sur Seine,Paris,"lebanese, mediterranean",4.0
6621,6621,Da Rosa,Paris,italian,3.5
6622,6622,Le Mandarin Dunois,Paris,chinese,4.0
6623,6623,La Terrasse Saint Jacques,Paris,french,3.5
6624,6624,Nest Paris,Paris,"vietnamese, fusion, vegetarian friendly",4.5
